ID,Screen_Name,No_Tweets,No_Followers,Type
1147587471447908353,ZitongMD,55,24,Layman
1259549016,kylekapaun_,588,132,Expert
529014286,michdschu,0,5,Layman
3638994140,Rebeccaaiesec,0,0,Layman
937682336551809025,shabanaharun15,12,0,Layman
883743982370607104,martinMukongs,41,36,Layman
978500062492987392,Lo_Mismo_,293,51,Layman
563065546,DragonflyBlue24,9237,629,Expert
3408166665,jjsmots,30,65,Layman
1126261124394041347,gegan_miltmier,8,11,Layman
1061367907,JoClevenger,1943,261,Expert
720834123992969218,ntnch1776,7,14,Layman
4726524865,KieriganM,467,223,Expert
155822367,ChrisColacchia,0,10,Layman
1141831798093053952,diatribecollege,5,0,Layman
988875345150361600,DianeJacobs534,65,20,Layman
1571828720,juanidinaro1,3187,150,Expert
747462698892419072,ttkummer,9,62,Layman
2896595795,LaurenSalliotte,16,6,Layman
843452256670298112,Yogrange,4,6,Layman
581652335,deltaneighbour,407,94,Layman
1078950680793108480,EnjaMeda,723,184,Expert
269742183,Flora_1David,1,32,Layman
1131923962215092225,Chang56423011,1,4,Layman
3316086847,amyjomurray,58,22,Layman
2173763545,geetarair,26,38,Layman
1145686147978289152,HLong85519959,0,0,Layman
1130420417695428608,AnkitSh26230788,3857,27,Layman
791625550028677120,IiserMohali,83,1087,Celebrity
1147016593555243014,JesusIsMyTSwift,10,1,Layman
1146919303515660288,jamyersecology,97,219,Expert
1123646903479164928,missmoo21768384,0,0,Layman
359637109,vsv512,218,1266,Celebrity
1146464054342557698,MatthewCrutch12,3,4,Layman
825743033673011201,AllanLiao9063,468,60,Layman
30902688,sandragaveta,4574,334,Expert
156300617,wnowatzke,456,42,Layman
923725887740305410,SaraTes18,18,9,Layman
1146656235514560513,Janet42816190,6,6,Layman
1097221255223263232,JosephFaithSam2,104,14,Layman
1143633810065690631,grace86423815,16,27,Layman
1146588486813868032,JFitzpatrickWU,45,109,Expert
82370139,SafeConnections,2681,892,Expert
52866364,oleksad,725,107,Expert
920731165069324290,gr8society,3472,234,Expert
2295467106,redmizzou,292,69,Layman
1146499953067515904,OwenCounts5,0,1,Layman
1079407670765985794,VinayV821,0,2,Layman
4421640017,karen4quet,58,9,Layman
103377878,francis_huertap,119,17,Layman
814475124724224000,BobbyJFK,1,1,Layman
831008363391680517,Jaffyas,3,0,Layman
15951644,sircharleshill,47,11,Layman
345645695,Krolllab,5,96,Layman
1146192583409975296,BilliterRoss,0,0,Layman
128639098,karenkrukowski,125,63,Layman
15172600,mlov,6812,1360,Celebrity
779808498158739456,Cassie_Boness,1976,598,Expert
855243713999712257,AnnaJia2,0,0,Layman
757747555107090432,Scott_Schroer_,0,38,Layman
1154135743,TLRHub,10998,5587,Celebrity
2181052838,amydmcevoy,1149,265,Expert
920862269788979201,Eternitylll,1,6,Layman
1145904163391455232,CarsonRogge,0,3,Layman
755815929770938368,laurendhh,0,1,Layman
1145826956119818240,kristen_kroll,0,2,Layman
67161117,ChristAhlmighty,1795,1295,Celebrity
1145780717554733058,MiriamJoelson,84,66,Layman
3115317551,fattduffjones,3,12,Layman
1024007970139656197,NerySantosGomez,13,10,Layman
111044025,hoosiercancer,1417,505,Expert
932243113703301120,NeryGom14723580,176,4,Layman
24827352,WadeLikesLife,170,34,Layman
1145014665082109952,AdeArdi566,12,14,Layman
1057842197045956610,Aryan87134441,3,0,Layman
1675381848,ScienceSlamUSA,50,83,Layman
33075784,merritt001,616,119,Expert
2609807919,WaterRK9,13,4,Layman
1145555647909498881,wang_qk,0,0,Layman
1102195337148588032,BrandWithSMS,11,14,Layman
1110382806000197632,melnattur,98,118,Expert
1118288593,KarenSchwelle,17,19,Layman
1145342474380029952,hazen_jennie,10,31,Layman
1111589484662087680,GeneRegLab,49,24,Layman
33549645,MJMeister,1313,958,Expert
1095904850154606592,alliballi14000,16,28,Layman
1547394644,ekuznick,0,15,Layman
1145120397676994562,Jeni42001,0,0,Layman
1226338466,cdtulli,24,61,Layman
3250278416,stadiaventures,1292,1465,Celebrity
1143899346959839232,ChristineRCZ,5,3,Layman
4077479848,kh0mma,1,0,Layman
1051874892,vanwuri,67,12,Layman
1023922440479666176,KalenDavison,6,6,Layman
20982848,quantumbrands,3833,403,Expert
1144783797864620032,CorinneRNSTL,16,15,Layman
2303568594,gsmantube,3174,552,Expert
1144697284443222016,neuropalmd,19,568,Expert
3010443115,RoyalBasketTrks,339,221,Expert
902174796259184640,LuguLawsonKwame,1178,318,Expert
2197595862,bogkimn,0,2,Layman
1140484102602338304,mqevans,15,5,Layman
385075225,tarekmd91,338,391,Expert
1144026139482107910,a_n_g_i_e_s,1,2,Layman
2569901727,debord_rashaun,157,71,Layman
985919795177644032,Jennannstan87,13,55,Layman
916335265513324544,sidhujap14,77,203,Expert
382513903,RaqibNorth,1718,295,Expert
1013268860647157761,jessicakuppan,69,92,Layman
1143240723438940160,MsJB_Biology,92,12,Layman
129174216,prestonwillis10,402,125,Expert
1144194736531656704,ReuJackie,2,3,Layman
32478637,IrishEcho,9482,14233,Celebrity
512054906,ladytiamoyo,5054,973,Expert
1144089109675180032,joeyvetti,46,24,Layman
2411890633,huskyandyasky,0,4,Layman
794507178119954432,Thetemple_1,53,231,Expert
183407966,LeonardoISAST,2510,2548,Celebrity
3287388325,LaserTalks,430,335,Expert
18231597,JenberlyM,30,1,Layman
16961084,onlyandrewn,5120,2309,Celebrity
1025612952911728640,Nesma_mt,70,77,Layman
897669840953114624,babymatryoshka,80,17,Layman
27941220,StandforSec,1702,893,Expert
2751628262,damage_cntrl,178,13,Layman
1143887410486337536,JamesLi58106930,0,1,Layman
1143871802109759490,hgilberstadt1,5,39,Layman
1142864997011394563,J_Greensfelder,172,15,Layman
2758159350,chirishgirl77_o,5,6,Layman
397404226,Ass_linfa,422,173,Expert
1143788823672963072,Jesusdavila101,3,17,Layman
1143695244304814081,AndrewJWhite5,2,31,Layman
1120112877409583105,JackMaranz,4,1,Layman
234134985,LizHaefele,179,100,Expert
1143670431595028481,ArnavGu87909629,1,1,Layman
843304436818698244,nateDaSkate45,241,38,Layman
587788287,SarahDowney13,334,45,Layman
455354390,imroig,5333,466,Expert
2877647671,_mandooooooo,213,154,Expert
2385983371,rm2382,45,31,Layman
909407600508248064,Yang_x98,0,0,Layman
1121439830146260997,Boom88265826,4458,73,Layman
1142637873562365957,eleniandris,0,1,Layman
161286041,mkloughran,2094,695,Expert
4017067629,MollySumridge,88,62,Layman
1143415893667602434,PerryClements12,0,8,Layman
2793047473,landstaylor1,11,5,Layman
1616534552,S_D_Society,2445,2179,Celebrity
1111591160995332097,Jennife15306871,6,39,Layman
942030537299861505,RikPrajapat2,70,17,Layman
1137986041925652480,blog_edu_abroad,32,2,Layman
822252388300025856,hoffarth_jason,176,19,Layman
1142456664567816194,StlTreats,48,55,Layman
847783122183782400,DivyaMe32978782,24,7,Layman
1116419745211912192,WashUi2,56,111,Expert
490934680,kc1jlw,977,48,Layman
1143167265539538945,HalinaSundling,21,454,Expert
1125733919884750848,preciseasthma,101,58,Layman
1961680831,HeatherKeck14,1960,680,Expert
3345251087,OrtygiaBS,650,342,Expert
3021392582,Doctor4Africa,459,622,Expert
205930677,ashokapol,2,23,Layman
913123203517702145,lizzievanes,1,28,Layman
140042573,gallomj,9,18,Layman
986838417991286784,takaizemidesuyo,236,475,Expert
1141891717701881856,BoranianJohn,2,26,Layman
1142815091965878273,PeitzDiaz,0,3,Layman
1142873899119599626,GaoShichen,2,0,Layman
368844329,marcoru89,1131,96,Layman
1141427196931846145,MaryBle47183695,1,39,Layman
807418848,scsportsmanship,1497,285,Expert
808121056749912068,AntonioLuk2,0,1,Layman
1055990063119642624,cheryl_diehl,8,16,Layman
1142575405137899521,DogmaticEquati1,0,0,Layman
36775920,TeresaFloch,4679,300,Expert
1083950930079502336,fig_house,1,2,Layman
19168382,rzarcone,3,1,Layman
1138049409806151681,Tingtin53002824,0,0,Layman
1142476366463623170,WhitselAnne,7,18,Layman
856493008958537729,izr81,674,117,Expert
568301429,shivanij28,0,11,Layman
35314868,jtwhittle,7,14,Layman
2732042766,sacy51,0,1,Layman
114438037,JohnViviano,33,9,Layman
2784695999,mollyrogerss,1908,603,Expert
137534720,slaaff,7,12,Layman
2597360190,sarmila061,0,6,Layman
1079757308647886850,LaurenAverillMD,10,72,Layman
1598596922,TRPMumbai,1268,1329,Celebrity
821066743531601921,ToddBeatty57,74,146,Expert
733332728066760704,MrMPeaks,310,137,Expert
1141891254713757697,miyakohallier,1,13,Layman
885466575331000321,fueledbylaunch,1248,830,Expert
3153206506,rachelwhitmoyer,11,12,Layman
77831536,cmsorrell09,1535,135,Expert
481781337,Roger__95,2,7,Layman
826657476535685120,mabufeng,0,146,Expert
989439678272028672,j12_alice,95,60,Layman
3140582999,tsichend,0,7,Layman
2366344368,BetsyBPace,85,13,Layman
212676980,avoutsource,512,96,Layman
972627887957381123,LisaMatheson20,15,14,Layman
828659779178528768,ivychatbot,177,75,Layman
192963565,ejfourni,910,167,Expert
1102203058518441984,ISoulaymane,0,0,Layman
1130226400680652800,Hope13248352,2427,673,Expert
1140983017562939392,AngelaMickle1,5,17,Layman
869746160214212608,zJennie76,1,3,Layman
939756422186668032,Catchuprobyn60,235,1,Layman
1134750319693275136,Boris09189408,7,3,Layman
1138042649984655361,AbhiBha28703748,3330,17,Layman
757537980,gwengklein,470,305,Expert
335714151,silvergirl2588,14,18,Layman
1119804280653910016,renitamongo,2,0,Layman
264337465,odarwazah,864,503,Expert
812243130527268864,sun3332016,10,43,Layman
1139553976129662976,patrickjflyers,0,0,Layman
1047462530426327040,kandle_rob,8,3,Layman
3901005557,MelV_77,11,23,Layman
775117152814829568,theJustinWaters,670,133,Expert
2864621415,gardenhart619,0,6,Layman
1125772912361922560,ApplicationDocs,41,468,Expert
1105581456917782528,ShaileshCBRaval,42,50,Layman
1880984383,EmilyFilmore,1095,369,Expert
931577353351741440,UCSDfacaffairs,83,221,Expert
1140659320121466880,TherrienLeon,0,5,Layman
1126534893096378368,PhilipCDenton,20,13,Layman
1140658005085773824,helenkaul1,0,1,Layman
1035790963568828416,QingyunTristan,75,265,Expert
2451901477,quinndaul,854,187,Expert
3191663249,Diana_Garza_,419,333,Expert
1140643740006174720,_glab_,0,0,Layman
326529885,athulsagar,96,70,Layman
293076558,FithiAndom,1864,450,Expert
2993677923,scientistleo,190,88,Layman
1139204982677344258,KaanDincer11,0,1,Layman
774876338,Pevitz_97,3797,530,Expert
760832603062755328,Vikas_R_D,370,414,Expert
92247555,dukeBJ,93,29,Layman
1140378964311060481,Rashed_legal,51,9,Layman
3102268339,DavidSchwister,50,57,Layman
117838931,stephwhet,631,79,Layman
1112438123613618176,DjaffarKarim,0,20,Layman
1140115200475049992,EmilyPDowdle,9,29,Layman
252132644,JocelynSeagrave,575,443,Expert
1033982408,ArchMedicine,186,798,Expert
1078352805734293505,WorsMaxwell,0,52,Layman
4242168432,Alan__Yam,558,69,Layman
494654452,robertmudra,531,378,Expert
282087533,OrgStratProf,1445,2666,Celebrity
796594591638102016,ZitoJacob,129,42,Layman
1066242498123587584,VictorTran1234,1228,0,Layman
37271798,duboisfurniture,792,221,Expert
302681217,MichaelKinch,633,388,Expert
981552368235044865,RobertL11140749,272,105,Expert
1139687552485478401,christianbhenry,115,58,Layman
1138901487298457603,NadiaRuiz26,19,35,Layman
1063648307149500416,Caitlin57118304,0,0,Layman
2881036088,akates1,330,548,Expert
1130280724249104385,Doc_Tewari,73,20,Layman
1101610813671071744,lsmith_04,2,8,Layman
933426873362731008,GervasiLawrence,36,31,Layman
1514187152,thermophila,380,186,Expert
1039859280,LaxmiKirola,2,4,Layman
1105160973625819138,vkalil2,79,10,Layman
95766365,jaydlugin,7575,314,Expert
1330333964,jessicakcissell,0,14,Layman
1133215154227646464,kxdxst,238,65,Layman
1587144674,moreland_edu,5,11,Layman
754872753476411392,GCLTrinidad,36,30,Layman
2577852751,BransonPipko39,220,118,Expert
882483895001694208,ramaromp,87,15,Layman
2276815424,aaron_beamer,14,2,Layman
739641332961038340,rmdave7,0,20,Layman
31635471,STLSnowCone,7292,471,Expert
3318523992,JindalGlobalUNI,1849,4267,Celebrity
3596535193,femmephatale_,4488,352,Expert
627460881,HitenDPatel,311,546,Expert
1591785186,jseyforthspt,3567,191,Expert
1530862910,caldwelk,38,16,Layman
1134090719738699776,Patrick98356558,8,37,Layman
1138987375516893184,WashUFWIM,74,67,Layman
881839299397734401,KawhiBestPlayer,1441,20,Layman
229652179,Chrxstxphxr,60183,1138,Celebrity
825778590,LilMikeyJames,24,35,Layman
626421035,nsdek_natalie,0,0,Layman
234824382,tomblaolcom,8,6,Layman
334627469,CherylSimcox,2,30,Layman
24163202,modayton,105,31,Layman
1138909176053321729,KaitlinR_Day,0,1,Layman
864890307388858368,L_Miserez,199,75,Layman
1121510289827139585,stonehengelabs,122,30,Layman
824655992029908992,ljbrugger,0,3,Layman
3145385965,DonnellyKerry1,4,12,Layman
1138829507589263360,HaileyB19129917,0,3,Layman
1138829579123138560,AnushaNKumar24,0,1,Layman
4024296013,alesandrareads,226,28,Layman
63795528,marquiswhoswho,285,82,Layman
1138778048382296064,VoteScottQuinn,1,5,Layman
1138756058086858752,GbambalyKarim,0,1,Layman
208523598,JetBrokers,948,467,Expert
403424109,seanrwisner,1245,43,Layman
1149834157,davidhdobson,735,50,Layman
1138321535549071360,sarahwgao,17,8,Layman
2490111104,NadineNBell,1,1,Layman
3744583816,OBieOn1,14,166,Expert
19927417,PrinCollege,1289,1297,Celebrity
76982642,Steve_Walentik,27294,6862,Celebrity
1138526556467474432,brookings_s,27,3,Layman
3208095119,MJLastes,179,199,Expert
853984176,EmJayne9,51,32,Layman
1105452868771946497,WUDeptMedicine,49,181,Expert
1138367916313849856,AlhajajIntisar,0,3,Layman
1114516977119313921,MybiologyNet,77,25,Layman
2202697030,gwoodcat,0,17,Layman
268500577,WesRoyTweets,26,429,Expert
1137100457501954048,WUSTLmstp,33,86,Layman
1110805260082114560,DoctorBKay,92,38,Layman
1097221626,anneh468,1248,33,Layman
1138155682606342144,Jack87058173,0,4,Layman
712755258112532482,amir_kasaeian,27,35,Layman
1132282335431397378,DamodaranThara,0,4,Layman
1137981099076800513,ArshadRizvi23,2,7,Layman
594889532,mommadeb320,88,65,Layman
1360851829,lucydiaz93,56,61,Layman
1137885878897074177,StephineWaderl1,1,0,Layman
1137515323706499072,SARCAT_Official,10,5,Layman
1121958780613419009,jack_danijels93,695,362,Expert
2784715128,nancyabhatia,295,70,Layman
107894605,assaypro,12,2,Layman
309776666,Cogniphilia,1596,152,Expert
4469217133,MeghanR15,0,68,Layman
1116947171549437954,Pratyush_Bilas,124,44,Layman
611517471,sophiaAir0801,6,5,Layman
1343197122,BackusBruce,2,9,Layman
1137641519945437185,CTIeRFW9hAZwcNl,0,0,Layman
282568745,Sree_sreeram91,72,84,Layman
1096632846385639424,SegristLaurel,178,27,Layman
1132841843153145857,Xiqiang2,50,9,Layman
2373771072,annawilliams998,295,129,Expert
1405957921,impulseft12,11,6,Layman
3655950377,DavidSDePriest,5311,438,Expert
1137120757874614273,AbigailBettlach,22,30,Layman
912919476554932224,Huang79096498,1,1,Layman
2299274455,GugoleLeo,4,11,Layman
822683132662988800,rainierdhel2,74,59,Layman
937523165626019846,amichaelmanns,57,75,Layman
980905770194644992,lalit37668396,2,1,Layman
1635119916,farhanmshabbir,116,195,Expert
797579466562293760,Darnell_Smith99,152,31,Layman
1254674054,JohnStelwagon,56,12,Layman
710592647069573120,pgomez2129,78,6,Layman
2355354805,klechevskyLab,10,19,Layman
1136406482549903360,charleston_doc,25,31,Layman
1136009891146076160,Turneradvising,3,5,Layman
1136670463193538560,yuangao57766632,0,0,Layman
96371204,steviezh,17,2,Layman
1249944324,woodwatches_com,5170,8904,Celebrity
2550573876,zonaAri2018,1,5,Layman
4603831336,rebecca_julie_,1,6,Layman
381185502,LOVE_the_LOU,502,487,Expert
1135320196745498624,MuctebaTilburg,7,44,Layman
712451364496875520,_derekbranch,169,255,Expert
777326616468791296,guenthner_kevin,1,2,Layman
1089246631,DoctorJRamirez,6568,1235,Celebrity
1102314850116685824,SiegalAlexandra,43,26,Layman
824138332124958720,it_shades,109,366,Expert
1123782862216617985,Ezekiel40598205,0,1,Layman
1464580200,glaciofluvigeom,7290,51,Layman
476994888,MarcoMeschis,3773,1020,Celebrity
1892199792,gabby_bomberg,271,243,Expert
2266675471,DanaWerner421,19,42,Layman
1136442199187558400,ZTripp4,32,12,Layman
1072323675469307904,EllaMar44412513,0,22,Layman
257657990,vwilliamsmd,73,102,Expert
372439395,WFSTL,690,507,Expert
1628158105,BNGOMBA,573,63,Layman
1084498505748631553,314paws,116,62,Layman
1862820228,camgeorge99,4,1,Layman
2792534556,LisaMuxo,250,63,Layman
727876972077035521,smilyeyzeo,42,59,Layman
819201774846287874,OrchidShiny,5,3,Layman
1136133969810927616,Saydiebay,40,14,Layman
407367580,guertie10,0,9,Layman
1003808685150425089,KatherineClift4,7,36,Layman
294770343,fatmaklyc,2351,119,Expert
30865728,WiserUTips,3115,1561,Celebrity
1114247254058123264,notionpartners,24,5,Layman
2153904541,maryfranceswest,770,109,Expert
1076787506950004738,EdmundKnestrick,3,9466,Celebrity
715037134265139201,camilleinegron,0,6,Layman
1582593798,lymphomahub,5793,3515,Celebrity
1135926673461927939,lockentobi,122,125,Expert
958148438,waala_yennaah,163,244,Expert
1073371283985973248,TheScreenLawyer,7,10,Layman
1108306549175402496,wealth_water,16,13,Layman
719705456873250816,oystro,160,7,Layman
4039017736,aya55440,296,81,Layman
1600230882,Tille2020,69,47,Layman
1135753133035073539,WashU_dril,3,0,Layman
94748729,wdgc93,21482,598,Expert
127111579,mchibb,68,34,Layman
498096303,0xbros,155,66,Layman
1135645270346276864,AjWiningham,9,3,Layman
1135629500291506177,abiabernathy1,0,3,Layman
1065002431979884547,VREFSTL,487,300,Expert
32677703,Pughja,4392,204,Expert
889190099107315713,emilyajones21,5,31,Layman
25863382,UcheDoc,899,468,Expert
19912949,slualumni,1841,2977,Celebrity
1117156871956307968,ZachLGlick,1,8,Layman
2384169924,PSICert,123,2851,Celebrity
782679257210159104,_alekslarsen,322,715,Expert
1130160967940214785,rog_junio,0,12,Layman
325179985,WinstonPitts,1705,182,Expert
1135281949059297280,lan_ya_,1,3,Layman
103445815,ralamedd,1236,1183,Celebrity
